"CONGLOME","VIVIENDA","HOGAR","UBIGEO","privacion_cocina","privacion_ilumina","privacion_comuni","privacion_electro","privacion_entreteni","puntaje","P101","P102","P1172.02","P207","P208A","P301A","MIEPERHO","Pobre_energético","ESTRATO","ingreso_pc_mensual","inseguridad_alimentaria","sexo_mujer","educacion_basica_completa","material_pared","estrato3","ingreso_pc_z","gasto_elec_z","distrito","provincia"
18684,75,11,"160504",1,0,0,1,0,0.53,1,7,0,1,75,6,6,1,5,327.568793402778,1,0,1,"Precario","Semiurbano",-0.589923894912208,-0.742416694375072,"Emilio San Martín","Requena "
18684,92,11,"160504",1,0,1,1,0,0.66,1,7,0,1,47,5,5,1,5,349.222526041667,1,0,0,"Precario","Semiurbano",-0.568685260860806,-0.742416694375072,"Emilio San Martín","Requena "
18772,62,11,"160504",1,0,1,1,0,0.66,1,7,24,1,49,5,4,1,7,119.553497314453,1,0,0,"Precario","Rural",-0.793951571081978,-0.312934015746858,"Emilio San Martín","Requena "
18772,64,11,"160504",1,0,0,1,0,0.53,1,7,20,1,61,8,2,1,7,194.016764322917,1,0,1,"Precario","Rural",-0.720915752978991,-0.384514462184893,"Emilio San Martín","Requena "
18772,188,11,"160504",1,1,1,1,1,0.99,1,7,0,1,50,5,7,1,7,99.0021391369048,1,0,0,"Precario","Rural",-0.814108963013951,-0.742416694375072,"Emilio San Martín","Requena "
18772,190,11,"160504",1,1,0,1,1,0.86,1,7,0,1,57,6,9,1,7,297.196976273148,1,0,1,"Precario","Rural",-0.619713489170606,-0.742416694375072,"Emilio San Martín","Requena "
18772,192,11,"160504",1,1,1,1,0,0.86,1,7,0,1,47,4,3,1,7,301.30224609375,1,0,0,"Precario","Rural",-0.615686916715128,-0.742416694375072,"Emilio San Martín","Requena "
18772,186,11,"160504",1,1,1,1,0,0.86,5,7,0,1,45,5,9,1,7,167.676341869213,1,0,0,"Precario","Rural",-0.746751233751892,-0.742416694375072,"Emilio San Martín","Requena "
18772,191,11,"160504",1,1,1,1,1,0.99,1,7,0,1,37,5,7,1,7,294.665666852679,1,0,0,"Precario","Rural",-0.622196273794799,-0.742416694375072,"Emilio San Martín","Requena "
18774,17,11,"160505",1,1,0,0,0,0.6,1,7,0,1,44,5,5,1,8,380.754231770833,1,0,0,"Precario","Rural",-0.537758012881603,-0.742416694375072,"Maquia","Requena "
18774,18,11,"160505",1,1,0,1,0,0.73,1,7,0,1,42,6,5,1,8,205.670572916667,1,0,1,"Precario","Rural",-0.709485346029973,-0.742416694375072,"Maquia","Requena "
18774,19,11,"160505",1,1,0,0,0,0.6,1,7,0,1,65,6,3,1,8,1114.98947482639,1,0,1,"Precario","Rural",0.182402058130498,-0.742416694375072,"Maquia","Requena "
18774,20,11,"160505",1,1,0,1,1,0.86,5,7,0,1,41,6,7,1,8,200.18836030506,1,0,1,"Precario","Rural",-0.714862465503628,-0.742416694375072,"Maquia","Requena "
18774,106,11,"160505",1,1,0,1,1,0.86,1,7,0,2,68,5,5,1,8,275.47578125,1,1,0,"Precario","Rural",-0.641018292363163,-0.742416694375072,"Maquia","Requena "
18774,107,11,"160505",1,1,0,1,0,0.73,1,7,0,1,44,6,7,1,8,106.3779296875,1,0,1,"Precario","Rural",-0.806874565187198,-0.742416694375072,"Maquia","Requena "
18774,108,11,"160505",1,1,0,1,1,0.86,1,7,0,1,56,4,3,1,8,238.848741319444,1,0,0,"Precario","Rural",-0.67694319780298,-0.742416694375072,"Maquia","Requena "
18746,13,11,"160507",1,1,0,1,0,0.73,5,7,0,1,45,6,5,1,8,335.8263671875,1,0,1,"Precario","Rural",-0.581824617494735,-0.742416694375072,"Saquena","Requena "
18746,14,11,"160507",1,1,0,1,1,0.86,1,7,0,1,32,6,5,1,8,173.961995442708,1,0,1,"Precario","Rural",-0.74058607515094,-0.742416694375072,"Saquena","Requena "
18746,15,11,"160507",1,1,0,1,0,0.73,1,7,0,1,68,6,3,1,8,235.185628255208,1,0,1,"Precario","Rural",-0.680536089576313,-0.742416694375072,"Saquena","Requena "
18746,16,11,"160507",1,1,0,1,1,0.86,1,7,0,1,37,6,4,1,8,186.323689778646,1,0,1,"Precario","Rural",-0.728461352516065,-0.742416694375072,"Saquena","Requena "
18746,98,11,"160507",1,0,0,1,0,0.53,1,7,23,1,53,4,2,1,8,160.067759195964,1,0,0,"Precario","Rural",-0.754213961113583,-0.330829127356366,"Saquena","Requena "
18746,97,11,"160507",1,0,0,0,1,0.53,1,7,24,1,59,6,7,1,8,176.584763299851,1,0,1,"Precario","Rural",-0.73801358533366,-0.312934015746858,"Saquena","Requena "
18746,99,11,"160507",1,0,0,1,1,0.66,1,7,20,1,31,6,7,1,8,88.5370686848958,1,0,1,"Precario","Rural",-0.824373419741065,-0.384514462184893,"Saquena","Requena "
18746,100,11,"160507",1,0,0,1,1,0.66,5,7,24,1,62,5,4,1,8,122.264312744141,1,0,0,"Precario","Rural",-0.791292721550022,-0.312934015746858,"Saquena","Requena "
18763,25,11,"160509",1,0,1,1,0,0.66,1,7,13,2,75,4,2,1,8,440.432820638021,1,1,0,"Precario","Rural",-0.47922345300725,-0.509780243451456,"Tapiche","Requena "
18763,27,11,"160509",1,1,1,1,0,0.86,1,7,0,1,42,4,4,1,8,885.044840494792,1,0,0,"Precario","Rural",-0.0431345743797516,-0.742416694375072,"Tapiche","Requena "
18763,28,11,"160509",1,0,1,1,1,0.79,1,7,13,1,58,4,2,1,8,1668.05989583333,1,0,0,"Precario","Rural",0.724870207724506,-0.509780243451456,"Tapiche","Requena "
18763,69,11,"160509",1,1,1,1,0,0.86,1,7,0,1,51,3,2,1,8,185.79482014974,1,0,0,"Precario","Rural",-0.728980083798868,-0.742416694375072,"Tapiche","Requena "
18763,70,11,"160509",1,1,1,1,0,0.86,5,7,0,1,37,5,6,1,8,46.5965203179254,1,0,0,"Precario","Rural",-0.865509974511371,-0.742416694375072,"Tapiche","Requena "
18763,71,11,"160509",1,1,1,1,1,0.99,1,7,0,1,48,5,14,1,8,82.6142345610119,1,0,0,"Precario","Rural",-0.830182714083159,-0.742416694375072,"Tapiche","Requena "
18763,72,11,"160509",1,1,1,1,1,0.99,1,7,0,1,51,5,7,1,8,62.5884195963542,1,0,0,"Precario","Rural",-0.849824637381483,-0.742416694375072,"Tapiche","Requena "
18763,73,11,"160509",1,1,0,1,0,0.73,1,7,0,1,40,6,7,1,8,175.349830264137,1,0,1,"Precario","Rural",-0.739224844900818,-0.742416694375072,"Tapiche","Requena "
18674,87,11,"160510",1,0,0,1,0,0.53,1,7,7,1,45,5,4,1,5,535.356526692708,1,0,0,"Precario","Semiurbano",-0.386119419198425,-0.617150913108509,"Jenaro Herrera","Requena "
18674,100,11,"160510",1,0,0,0,0,0.4,1,1,8,1,43,6,3,1,5,959.376627604167,0,0,1,"Duradero","Semiurbano",0.02977228427276,-0.599255801499,"Jenaro Herrera","Requena "
18674,60,11,"160510",1,0,0,1,0,0.53,1,7,6,1,44,6,5,1,5,340.071842447917,1,0,1,"Precario","Semiurbano",-0.577660527315274,-0.635046024718018,"Jenaro Herrera","Requena "
18674,33,11,"160510",1,0,1,1,0,0.66,1,7,5,1,42,5,6,1,5,149.02825249566,1,0,0,"Precario","Semiurbano",-0.765041842238091,-0.652941136327527,"Jenaro Herrera","Requena "
18674,6,11,"160510",1,1,1,1,1,0.99,1,7,0,1,70,3,1,1,5,457.396321614583,1,0,0,"Precario","Semiurbano",-0.462585139628209,-0.742416694375072,"Jenaro Herrera","Requena "
18674,46,11,"160510",1,0,0,1,0,0.53,1,7,8,1,51,7,6,1,5,300.825846354167,1,0,1,"Precario","Semiurbano",-0.616154183947984,-0.599255801499,"Jenaro Herrera","Requena "
18658,55,11,"160601",1,0,0,0,0,0.4,1,7,19,1,56,5,11,1,5,243.602287523674,1,0,0,"Precario","Semiurbano",-0.672280776318346,-0.402409573794402,"Contamana","Ucayali "
18658,8,11,"160601",1,0,0,1,0,0.53,1,7,9,1,44,10,9,1,5,646.132595486111,1,0,1,"Precario","Semiurbano",-0.277466909906301,-0.581360689889491,"Contamana","Ucayali "
18658,32,11,"160601",1,0,0,1,1,0.66,1,7,11,1,49,5,4,1,5,361.386067708333,1,0,0,"Precario","Semiurbano",-0.55675489234026,-0.545570466670473,"Contamana","Ucayali "
18658,46,11,"160601",1,0,0,0,0,0.4,1,1,39,1,36,10,3,1,5,1135.24197048611,1,0,1,"Duradero","Semiurbano",0.202266316691258,-0.0445073416042238,"Contamana","Ucayali "
18658,65,11,"160601",0,0,0,1,0,0.13,1,1,24,1,39,6,5,0,5,977.1875,1,0,1,"Duradero","Semiurbano",0.0472417250966464,-0.312934015746858,"Contamana","Ucayali "
18658,77,11,"160601",1,0,0,1,1,0.66,1,7,13,1,37,6,6,1,5,741.932183159722,1,0,1,"Precario","Semiurbano",-0.18350378498894,-0.509780243451456,"Contamana","Ucayali "
18671,30,11,"160601",1,0,0,0,0,0.4,1,7,66,1,30,10,5,1,5,422.7705078125,1,0,1,"Precario","Semiurbano",-0.496547182123999,0.438660671852517,"Contamana","Ucayali "
18671,41,11,"160601",1,0,0,0,0,0.4,1,8,77,1,62,6,6,1,5,943.415581597222,0,0,1,"Precario","Semiurbano",0.0141172089620822,0.635506899557115,"Contamana","Ucayali "
18671,58,11,"160601",0,0,0,0,0,0,1,1,15,1,58,8,1,0,5,3125.9951171875,0,0,1,"Duradero","Semiurbano",2.15485704433025,-0.473990020232438,"Contamana","Ucayali "
18671,87,11,"160601",1,0,0,1,0,0.53,1,7,11,1,73,5,3,1,5,239.055013020833,1,0,0,"Precario","Semiurbano",-0.676740880297078,-0.545570466670473,"Contamana","Ucayali "
18681,30,11,"160601",0,0,0,0,0,0,1,7,87,1,80,8,3,0,5,2003.33333333333,1,0,1,"Precario","Semiurbano",1.05371650711169,0.814458015652204,"Contamana","Ucayali "
18681,42,11,"160601",1,0,0,0,0,0.4,1,1,85,1,59,6,2,1,5,437.05712890625,1,0,1,"Duradero","Semiurbano",-0.482534433269039,0.778667792433186,"Contamana","Ucayali "
18681,54,11,"160601",1,0,0,1,0,0.53,1,7,39,1,74,6,9,1,5,455.255859375,1,0,1,"Precario","Semiurbano",-0.46468456954939,-0.0445073416042238,"Contamana","Ucayali "
18681,65,11,"160601",1,0,0,0,0,0.4,1,7,49,1,67,6,16,1,5,424.051676432292,1,0,1,"Precario","Semiurbano",-0.495290573301508,0.134443774490865,"Contamana","Ucayali "
18681,77,11,"160601",1,0,0,0,0,0.4,1,7,47,1,85,10,2,1,5,494.463419596354,0,0,1,"Precario","Semiurbano",-0.426228611979556,0.0986535512718476,"Contamana","Ucayali "
18681,99,11,"160601",1,0,1,0,0,0.53,1,7,44,2,58,5,2,1,5,967.958333333333,1,1,0,"Precario","Semiurbano",0.0381894800772034,0.0449682164433208,"Contamana","Ucayali "
18750,100,11,"160601",1,0,0,0,0,0.4,1,1,10,1,56,8,2,1,7,1071.53588867188,1,0,1,"Duradero","Rural",0.139781470264768,-0.563465578279982,"Contamana","Ucayali "
18750,37,11,"160601",0,0,0,1,1,0.26,1,7,5,1,51,6,1,1,7,1791.32080078125,1,0,1,"Precario","Rural",0.845768220861137,-0.652941136327527,"Contamana","Ucayali "
18750,38,11,"160601",1,0,0,1,1,0.66,1,7,6,1,53,6,4,1,7,365.228393554688,1,0,1,"Precario","Rural",-0.552986223265147,-0.635046024718018,"Contamana","Ucayali "
18750,39,11,"160601",1,0,0,1,1,0.66,5,7,24,1,42,6,9,1,7,81.1715223524306,1,0,1,"Precario","Rural",-0.83159776972971,-0.312934015746858,"Contamana","Ucayali "
18750,40,11,"160601",1,0,0,1,0,0.53,1,7,14,1,72,6,5,1,7,251.104361979167,1,0,1,"Precario","Rural",-0.664922515428932,-0.491885131841947,"Contamana","Ucayali "
18750,97,11,"160601",1,0,1,1,0,0.66,1,7,19,1,57,4,2,1,7,1407.22265625,1,0,0,"Precario","Rural",0.469033176258665,-0.402409573794402,"Contamana","Ucayali "
18750,98,11,"160601",1,0,0,1,1,0.66,1,8,13,1,39,7,7,1,7,103.889811197917,1,0,1,"Precario","Rural",-0.809314986843734,-0.509780243451456,"Contamana","Ucayali "
18750,99,11,"160601",1,0,1,1,1,0.79,1,7,9,1,89,1,2,1,7,290.17588297526,1,0,0,"Precario","Rural",-0.626599989234192,-0.581360689889491,"Contamana","Ucayali "
18775,21,11,"160601",1,1,1,1,0,0.86,5,7,0,1,75,5,3,1,8,565.989583333333,1,0,0,"Precario","Rural",-0.356073593348628,-0.742416694375072,"Contamana","Ucayali "
18775,24,11,"160601",1,1,0,1,0,0.73,5,7,0,1,44,4,4,1,8,497.391438802083,1,0,0,"Precario","Rural",-0.423356722433165,-0.742416694375072,"Contamana","Ucayali "
18775,77,11,"160601",1,1,0,0,0,0.6,1,7,0,1,33,4,4,1,8,918.464680989583,1,0,0,"Precario","Rural",-0.0103553868760523,-0.742416694375072,"Contamana","Ucayali "
18775,79,11,"160601",1,0,0,1,0,0.53,1,7,63,1,64,5,7,1,8,460.792131696429,1,0,0,"Precario","Rural",-0.459254426681894,0.38497533702399,"Contamana","Ucayali "
18775,80,11,"160601",1,0,0,1,0,0.53,1,9,60,1,52,4,4,1,8,215.269612630208,1,0,0,"Precario","Rural",-0.700070318370739,0.331290002195464,"Contamana","Ucayali "
18730,18,11,"160602",1,0,0,0,0,0.4,1,7,22,1,37,7,6,1,6,358.986273871528,1,0,1,"Precario","Semiurbano",-0.55910868251347,-0.348724238965875,"Inahuaya","Ucayali "
18730,25,11,"160602",1,0,0,0,0,0.4,1,7,10,1,55,8,2,1,6,1715.7509765625,0,0,1,"Precario","Semiurbano",0.771647058072402,-0.563465578279982,"Inahuaya","Ucayali "
18730,39,11,"160602",1,0,0,1,0,0.53,1,7,13,2,76,4,1,1,6,1477.39208984375,1,1,0,"Precario","Semiurbano",0.537857473045969,-0.509780243451456,"Inahuaya","Ucayali "
18730,47,11,"160602",1,0,0,0,0,0.4,1,7,13,2,50,8,1,1,6,2062.63330078125,1,1,1,"Precario","Semiurbano",1.11187970367876,-0.509780243451456,"Inahuaya","Ucayali "
18730,54,11,"160602",1,0,0,1,1,0.66,1,7,16,1,29,8,3,1,6,600.412109375,1,0,1,"Precario","Semiurbano",-0.322310941619437,-0.456094908622929,"Inahuaya","Ucayali "
18730,4,11,"160602",1,0,0,0,0,0.4,1,7,16,1,61,7,6,1,6,1052.04470486111,1,0,1,"Precario","Semiurbano",0.120663929326723,-0.456094908622929,"Inahuaya","Ucayali "
18730,61,11,"160602",1,0,0,1,0,0.53,1,1,14,1,30,5,4,1,6,358.405192057292,1,0,0,"Duradero","Semiurbano",-0.55967862508237,-0.491885131841947,"Inahuaya","Ucayali "
18730,68,11,"160602",1,0,0,1,0,0.53,1,7,15,1,37,4,4,1,6,482.634521484375,1,0,0,"Precario","Semiurbano",-0.437830752008774,-0.473990020232438,"Inahuaya","Ucayali "
18768,37,11,"160604",1,1,1,1,1,0.99,1,3,0,1,71,4,4,1,7,413.223470052083,1,0,0,"Precario","Rural",-0.505911204699223,-0.742416694375072,"Pampa Hermosa","Ucayali "
18768,40,11,"160604",0,1,0,1,1,0.46,1,7,0,2,44,4,3,1,7,753.328342013889,1,1,0,"Precario","Rural",-0.172326088675252,-0.742416694375072,"Pampa Hermosa","Ucayali "
18768,237,11,"160604",1,1,0,1,0,0.73,1,7,0,1,63,6,3,1,7,527.238172743056,1,0,1,"Precario","Rural",-0.394082145602775,-0.742416694375072,"Pampa Hermosa","Ucayali "
18768,238,11,"160604",1,1,0,1,0,0.73,1,7,0,1,43,8,5,1,7,325.9173828125,1,0,1,"Precario","Rural",-0.591543648225895,-0.742416694375072,"Pampa Hermosa","Ucayali "
18768,241,11,"160604",1,1,0,1,0,0.73,1,7,0,1,57,6,3,1,7,1089.93608940972,1,0,1,"Precario","Rural",0.157828942100715,-0.742416694375072,"Pampa Hermosa","Ucayali "
18712,13,11,"160605",1,0,0,1,0,0.53,1,1,35,2,57,7,2,1,5,497.638264973958,1,1,1,"Duradero","Semiurbano",-0.423114627879483,-0.116087788042259,"Sarayacu","Ucayali "
18712,31,11,"160605",1,0,1,1,0,0.66,1,7,38,1,66,4,1,1,5,923.808756510417,1,0,0,"Precario","Semiurbano",-0.00511375642725874,-0.0624024532137327,"Sarayacu","Ucayali "
18712,42,11,"160605",1,0,0,1,0,0.53,1,7,30,1,53,6,4,1,5,460.523396809896,1,0,1,"Precario","Semiurbano",-0.459518009963682,-0.205563346089804,"Sarayacu","Ucayali "
18712,52,11,"160605",1,0,0,1,0,0.53,1,7,35,1,40,6,6,1,5,915.377821180556,1,0,1,"Precario","Semiurbano",-0.0133830720768098,-0.116087788042259,"Sarayacu","Ucayali "
18712,62,11,"160605",0,0,0,1,0,0.13,1,7,33,2,62,4,2,0,5,366.018351236979,1,1,0,"Precario","Semiurbano",-0.552211408945136,-0.151878011261277,"Sarayacu","Ucayali "
18712,3,11,"160605",0,0,0,1,0,0.13,1,7,29,2,69,4,1,0,5,1245.94392903646,1,1,0,"Precario","Semiurbano",0.310846136421819,-0.223458457699313,"Sarayacu","Ucayali "
18738,57,11,"160605",1,0,1,1,0,0.66,1,7,30,1,74,6,6,1,7,214.216010199653,1,0,1,"Precario","Rural",-0.701103723411404,-0.205563346089804,"Sarayacu","Ucayali "
18738,58,11,"160605",1,0,0,1,1,0.66,1,7,25,1,54,8,3,1,7,694.974283854167,1,0,1,"Precario","Rural",-0.229561508883718,-0.295038904137349,"Sarayacu","Ucayali "
18738,59,11,"160605",1,0,0,1,1,0.66,5,7,30,1,48,5,4,1,7,347.27685546875,1,0,0,"Precario","Rural",-0.570593633240381,-0.205563346089804,"Sarayacu","Ucayali "
18738,60,11,"160605",1,0,0,1,0,0.53,1,7,30,1,43,5,9,1,7,199.388762297454,1,0,0,"Precario","Rural",-0.71564673534546,-0.205563346089804,"Sarayacu","Ucayali "
18738,198,11,"160605",1,0,0,1,0,0.53,1,7,35,1,34,3,4,1,7,227.145792643229,1,0,0,"Precario","Rural",-0.688421802826951,-0.116087788042259,"Sarayacu","Ucayali "
18738,202,11,"160605",1,0,1,1,0,0.66,1,7,35,1,36,6,6,1,7,231.135850694444,1,0,1,"Precario","Rural",-0.684508233549688,-0.116087788042259,"Sarayacu","Ucayali "
18738,203,11,"160605",1,0,1,1,0,0.66,1,7,36,1,27,4,6,1,7,158.600341796875,1,0,0,"Precario","Rural",-0.755653248356094,-0.0981926764327505,"Sarayacu","Ucayali "
18761,13,11,"160605",1,0,0,1,0,0.53,1,7,11,1,46,7,7,1,7,159.798084077381,1,0,1,"Precario","Rural",-0.754478466603323,-0.545570466670473,"Sarayacu","Ucayali "
18761,14,11,"160605",1,0,1,1,1,0.79,1,7,55,1,56,3,2,1,7,514.198527018229,1,0,0,"Precario","Rural",-0.406871823406968,0.241814444147919,"Sarayacu","Ucayali "
18761,15,11,"160605",1,0,0,0,0,0.4,1,7,59,1,36,5,6,1,7,150.453274197049,1,0,0,"Precario","Rural",-0.763644137974543,0.313394890585955,"Sarayacu","Ucayali "
18761,16,11,"160605",1,0,1,1,0,0.66,1,7,30,1,83,8,2,1,7,380.069417317708,1,0,1,"Precario","Rural",-0.538429699551315,-0.205563346089804,"Sarayacu","Ucayali "
18764,33,11,"160605",1,0,0,1,0,0.53,1,7,60,2,60,5,3,1,8,724.207139756944,1,1,0,"Precario","Rural",-0.200889042147825,0.331290002195464,"Sarayacu","Ucayali "
18764,92,11,"160605",1,1,0,0,0,0.6,1,7,0,1,63,6,6,1,8,825.847764756944,1,0,1,"Precario","Rural",-0.101196851654354,-0.742416694375072,"Sarayacu","Ucayali "
18764,94,11,"160605",0,0,0,1,1,0.26,1,7,52,1,60,6,1,1,8,536.439208984375,0,0,1,"Precario","Rural",-0.38505749175293,0.188129109319392,"Sarayacu","Ucayali "
18764,34,11,"160605",1,0,0,1,0,0.53,1,7,60,1,75,6,11,1,8,208.963748816288,1,0,1,"Precario","Rural",-0.706255299785043,0.331290002195464,"Sarayacu","Ucayali "
18764,35,11,"160605",1,1,0,1,1,0.86,1,7,0,1,59,5,6,1,8,382.110378689236,1,0,0,"Precario","Rural",-0.53642786308248,-0.742416694375072,"Sarayacu","Ucayali "
18764,36,11,"160605",1,1,1,1,1,0.99,5,7,0,1,68,3,2,1,8,234.771036783854,1,0,0,"Precario","Rural",-0.680942733395546,-0.742416694375072,"Sarayacu","Ucayali "
18764,96,11,"160605",1,1,1,1,1,0.99,1,7,0,1,43,6,7,1,8,351.095726376488,1,0,1,"Precario","Rural",-0.566847969476466,-0.742416694375072,"Sarayacu","Ucayali "
18761,140,11,"160605",1,0,0,1,0,0.53,5,7,31,1,55,4,2,1,7,928.12939453125,1,0,0,"Precario","Rural",-0.000875944345463164,-0.187668234480295,"Sarayacu","Ucayali "
18761,142,11,"160605",1,0,0,1,0,0.53,5,7,35,1,47,4,7,1,7,390.152622767857,1,0,0,"Precario","Rural",-0.52853978753512,-0.116087788042259,"Sarayacu","Ucayali "
18761,143,11,"160605",1,0,1,1,0,0.66,5,7,36,1,75,4,4,1,7,204.50205485026,1,0,0,"Precario","Rural",-0.710631463792149,-0.0981926764327505,"Sarayacu","Ucayali "
18693,117,11,"160606",1,0,0,0,0,0.4,1,7,40,2,39,6,6,1,5,561.411241319444,1,1,1,"Precario","Semiurbano",-0.360564169279196,-0.0266122299947149,"Vargas Guerra","Ucayali "
18672,46,11,"160606",0,0,0,0,0,0,1,7,24,1,27,5,6,0,5,433.156521267361,1,0,0,"Precario","Semiurbano",-0.486360266884057,-0.312934015746858,"Vargas Guerra","Ucayali "
18672,62,11,"160606",1,0,0,1,1,0.66,1,7,10,1,64,5,1,1,5,1482.12027994792,1,0,0,"Precario","Semiurbano",0.542495024502918,-0.563465578279982,"Vargas Guerra","Ucayali "
18693,3,11,"160606",1,0,0,1,0,0.53,1,7,7,2,55,6,1,1,5,1693.25081380208,1,1,1,"Precario","Semiurbano",0.749578219829371,-0.617150913108509,"Vargas Guerra","Ucayali "
18693,8,11,"160606",1,0,0,1,0,0.53,1,7,9,1,49,5,5,1,5,677.802473958333,1,0,0,"Precario","Semiurbano",-0.246404137933403,-0.581360689889491,"Vargas Guerra","Ucayali "
18693,13,11,"160606",0,0,0,0,0,0,1,7,33,1,45,5,4,0,5,544.419026692708,0,0,0,"Precario","Semiurbano",-0.377230645872335,-0.151878011261277,"Vargas Guerra","Ucayali "
18672,13,11,"160606",1,0,0,1,0,0.53,1,7,9,1,82,3,2,1,5,419.768839518229,1,0,0,"Precario","Semiurbano",-0.499491308917697,-0.581360689889491,"Vargas Guerra","Ucayali "
18672,78,11,"160606",1,0,0,1,0,0.53,1,7,9,1,46,6,13,1,5,589.686548477564,1,0,1,"Precario","Semiurbano",-0.332830895231849,-0.581360689889491,"Vargas Guerra","Ucayali "
18672,95,11,"160606",0,0,0,1,0,0.13,1,7,13,2,53,7,4,0,5,813.544759114583,1,1,1,"Precario","Semiurbano",-0.113264010648511,-0.509780243451456,"Vargas Guerra","Ucayali "
18694,18,11,"160701",1,0,0,0,0,0.4,1,7,110,2,44,8,5,1,5,756.016666666667,1,1,1,"Precario","Semiurbano",-0.169689298775613,1.22604558267091,"Barranca","Datem del Marañón "
18694,37,11,"160701",1,0,0,0,0,0.4,1,1,66,1,64,9,11,1,5,278.172585227273,1,0,1,"Duradero","Semiurbano",-0.638373185686322,0.438660671852517,"Barranca","Datem del Marañón "
18677,16,11,"160701",1,0,0,0,0,0.4,1,7,0,1,54,6,6,1,5,408.280517578125,1,0,1,"Precario","Semiurbano",-0.510759401565722,-0.742416694375072,"Barranca","Datem del Marañón "
18677,30,11,"160701",1,0,0,0,1,0.53,1,7,23,2,45,7,11,1,5,822.058534564394,1,1,1,"Precario","Semiurbano",-0.104913442910846,-0.330829127356366,"Barranca","Datem del Marañón "
18677,43,11,"160701",0,0,0,0,0,0,1,1,14,1,47,10,2,0,5,3633.267578125,0,0,1,"Duradero","Semiurbano",2.65240517341616,-0.491885131841947,"Barranca","Datem del Marañón "
18677,70,11,"160701",1,0,0,0,0,0.4,1,7,72,2,44,9,5,1,5,708.475390625,1,1,1,"Precario","Semiurbano",-0.216319216167881,0.54603134150957,"Barranca","Datem del Marañón "
18677,96,11,"160701",1,0,0,0,1,0.53,1,7,18,2,79,5,4,1,5,332.708821614583,1,1,0,"Precario","Semiurbano",-0.584882400218201,-0.420304685403911,"Barranca","Datem del Marañón "
18677,110,11,"160701",0,0,0,1,1,0.26,1,7,47,2,45,6,7,1,5,496.120396205357,0,1,1,"Precario","Semiurbano",-0.424603399346832,0.0986535512718476,"Barranca","Datem del Marañón "
18694,76,11,"160701",1,0,0,0,0,0.4,1,1,132,1,51,8,5,1,5,1669.12200520833,1,0,1,"Duradero","Semiurbano",0.725911956632853,1.61973803808011,"Barranca","Datem del Marañón "
18713,71,11,"160701",1,1,1,1,1,0.99,5,7,0,1,57,5,4,1,7,88.3157755533854,1,0,0,"Precario","Rural",-0.824590470718678,-0.742416694375072,"Barranca","Datem del Marañón "
18713,72,11,"160701",1,1,0,1,1,0.86,5,7,0,1,42,8,5,1,7,414.929361979167,1,0,1,"Precario","Rural",-0.504238014447234,-0.742416694375072,"Barranca","Datem del Marañón "
18713,225,11,"160701",1,1,1,1,1,0.99,5,7,0,1,37,4,6,1,7,132.255493164062,1,0,0,"Precario","Rural",-0.781493070458959,-0.742416694375072,"Barranca","Datem del Marañón "
18713,223,11,"160701",1,1,0,1,0,0.73,1,7,0,1,39,5,7,1,7,117.070172991071,1,0,0,"Precario","Rural",-0.796387290475711,-0.742416694375072,"Barranca","Datem del Marañón "
18713,220,11,"160701",1,1,1,1,1,0.99,5,7,0,1,69,1,2,1,7,230.894490559896,1,0,0,"Precario","Rural",-0.684744966849104,-0.742416694375072,"Barranca","Datem del Marañón "
18713,221,11,"160701",1,1,1,1,1,0.99,5,7,0,1,39,5,1,1,7,411.581746419271,1,0,0,"Precario","Rural",-0.507521456752868,-0.742416694375072,"Barranca","Datem del Marañón "
18724,160,11,"160702",1,1,1,1,1,0.99,5,7,0,1,39,3,4,1,7,186.151326497396,1,0,0,"Precario","Rural",-0.728630411620812,-0.742416694375072,"Cahuapanas","Datem del Marañón "
18724,157,11,"160702",1,1,1,1,1,0.99,5,7,0,1,33,4,5,1,7,356.170247395833,1,0,0,"Precario","Rural",-0.561870726212528,-0.742416694375072,"Cahuapanas","Datem del Marañón "
18724,158,11,"160702",1,1,1,1,1,0.99,5,7,0,2,75,4,4,1,7,295.349812825521,1,1,0,"Precario","Rural",-0.62152524279071,-0.742416694375072,"Cahuapanas","Datem del Marañón "
18724,128,11,"160702",1,1,1,1,1,0.99,5,7,0,1,32,5,6,1,7,157.319552951389,1,0,0,"Precario","Rural",-0.756909484684493,-0.742416694375072,"Cahuapanas","Datem del Marañón "
