CONGLOME,VIVIENDA,HOGAR,UBIGEO,P1131,P1132,P1133,P1135,P1136,P1137,P1139,P1121,P1141,P1142,P101,P102,P1172$02,radio,tv_color,tv_bn,refrigeradora,P207,P208A,P301A,MIEPERHO,INGHOG2D
18763,25,11,160509,0,0,0,0,1,1,0,1,0,0,1,7,13,1,2,2,2,2,75,4,2,10570.3876953125
18763,27,11,160509,0,1,0,0,1,1,0,0,0,0,1,7,0,1,2,2,2,1,42,4,4,42482.15234375
18763,28,11,160509,0,0,0,0,1,1,0,1,0,0,1,7,13,2,2,2,2,1,58,4,2,40033.4375
18763,69,11,160509,0,0,0,0,1,1,0,0,0,0,1,7,0,1,2,2,2,1,51,3,2,4459.07568359375
18763,70,11,160509,0,0,0,0,1,1,0,0,0,0,5,7,0,1,2,2,2,1,37,5,6,3354.94946289063
18763,71,11,160509,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,1,48,5,14,13879.19140625
18763,72,11,160509,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,1,51,5,7,5257.42724609375
18763,73,11,160509,0,0,0,0,1,1,0,0,0,1,1,7,0,1,1,2,2,1,40,6,7,14729.3857421875
18674,87,11,160510,0,0,0,0,1,1,0,1,0,1,1,7,7,2,1,2,2,1,45,5,4,25697.11328125
18674,100,11,160510,0,0,0,0,1,1,0,1,0,1,1,1,8,1,1,2,1,1,43,6,3,34537.55859375
18674,60,11,160510,0,0,0,0,1,1,0,1,0,1,1,7,6,1,2,2,2,1,44,6,5,20404.310546875
18674,33,11,160510,0,1,0,0,1,1,0,1,0,0,1,7,5,1,1,2,2,1,42,5,6,10730.0341796875
18674,6,11,160510,0,0,0,0,1,0,0,0,0,0,1,7,0,2,2,2,2,1,70,3,1,5488.755859375
18674,46,11,160510,0,1,0,0,1,1,0,1,0,1,1,7,8,2,1,2,2,1,51,7,6,21659.4609375
18658,55,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,19,2,1,2,1,1,56,5,11,32155.501953125
18658,8,11,160601,0,1,0,1,1,0,0,1,0,1,1,7,9,2,1,2,2,1,44,10,9,69782.3203125
18658,32,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,11,2,2,2,2,1,49,5,4,17346.53125
18658,46,11,160601,0,1,0,1,0,0,0,1,0,1,1,1,39,2,1,2,1,1,36,10,3,40868.7109375
18658,65,11,160601,0,1,0,0,0,0,0,1,0,1,1,1,24,2,1,2,2,1,39,6,5,58631.25
18658,77,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,13,2,2,2,2,1,37,6,6,53419.1171875
18671,30,11,160601,0,1,0,1,0,0,0,1,0,1,1,7,66,2,1,2,1,1,30,10,5,25366.23046875
18671,41,11,160601,0,1,0,1,1,0,0,1,0,1,1,8,77,1,1,2,1,1,62,6,6,67925.921875
18671,58,11,160601,0,1,0,0,0,0,0,1,0,1,1,1,15,2,1,2,1,1,58,8,1,37511.94140625
18671,87,11,160601,0,0,0,0,1,0,0,1,0,1,1,7,11,1,2,2,2,1,73,5,3,8605.98046875
18681,30,11,160601,0,1,0,0,0,0,0,1,0,1,1,7,87,1,1,2,1,1,80,8,3,72120
18681,42,11,160601,0,1,0,0,1,0,0,1,0,1,1,1,85,2,1,2,1,1,59,6,2,10489.37109375
18681,54,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,39,1,2,2,2,1,74,6,9,49167.6328125
18681,65,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,49,2,1,2,1,1,67,6,16,81417.921875
18681,77,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,47,1,1,2,1,1,85,10,2,11867.1220703125
18681,99,11,160601,0,0,0,0,0,1,0,1,0,0,1,7,44,1,2,2,1,2,58,5,2,23231
18750,100,11,160601,0,1,0,1,1,0,0,1,0,1,1,1,10,1,1,2,1,1,56,8,2,25716.861328125
18750,37,11,160601,0,0,0,0,0,0,0,1,0,1,1,7,5,2,2,2,2,1,51,6,1,21495.849609375
18750,38,11,160601,0,0,0,0,1,1,0,1,0,1,1,7,6,2,2,2,2,1,53,6,4,17530.962890625
18750,39,11,160601,0,1,0,0,1,0,0,1,0,1,5,7,24,2,2,2,2,1,42,6,9,8766.5244140625
18750,40,11,160601,0,1,0,0,1,1,0,1,0,1,1,7,14,1,1,2,2,1,72,6,5,15066.26171875
18750,97,11,160601,0,0,0,0,1,0,0,1,0,0,1,7,19,1,2,2,2,1,57,4,2,33773.34375
18750,98,11,160601,0,1,0,0,1,0,0,1,0,1,1,8,13,2,2,2,2,1,39,7,7,8726.744140625
18750,99,11,160601,0,0,0,0,1,0,0,1,0,0,1,7,9,2,2,2,2,1,89,1,2,6964.22119140625
18775,21,11,160601,0,0,0,0,1,0,0,0,0,0,5,7,0,1,2,2,2,1,75,5,3,20375.625
18775,24,11,160601,0,1,0,0,1,0,0,0,0,1,5,7,0,1,2,2,2,1,44,4,4,23874.7890625
18775,77,11,160601,0,1,0,0,1,0,0,0,0,1,1,7,0,1,1,2,1,1,33,4,4,44086.3046875
18775,79,11,160601,0,1,0,0,1,0,0,1,0,1,1,7,63,2,1,2,2,1,64,5,7,38706.5390625
18775,80,11,160601,0,1,0,0,1,0,0,1,0,1,1,9,60,1,1,2,2,1,52,4,4,10332.94140625
18730,18,11,160602,0,0,0,0,1,1,0,1,0,1,1,7,22,2,1,2,1,1,37,7,6,25847.01171875
18730,25,11,160602,0,1,0,1,1,0,0,1,0,1,1,7,10,1,1,2,1,1,55,8,2,41178.0234375
18730,39,11,160602,0,1,0,0,1,0,0,1,0,1,1,7,13,1,1,2,2,2,76,4,1,17728.705078125
18730,47,11,160602,0,1,0,0,1,0,0,1,0,1,1,7,13,2,1,2,1,2,50,8,1,24751.599609375
18730,54,11,160602,0,1,0,1,0,0,0,1,0,1,1,7,16,2,2,2,2,1,29,8,3,21614.8359375
18730,4,11,160602,0,1,0,1,1,1,0,1,0,1,1,7,16,1,1,2,1,1,61,7,6,75747.21875
18730,61,11,160602,0,1,0,0,1,0,0,1,0,1,1,1,14,1,2,2,2,1,30,5,4,17203.44921875
18730,68,11,160602,0,1,0,0,1,1,0,1,0,1,1,7,15,2,1,2,2,1,37,4,4,23166.45703125
18768,37,11,160604,0,1,0,0,1,0,0,0,0,0,1,3,0,2,2,2,2,1,71,4,4,19834.7265625
18768,40,11,160604,0,1,0,0,0,0,0,0,0,1,1,7,0,2,2,2,2,2,44,4,3,27119.8203125
18768,237,11,160604,0,1,0,0,1,0,0,0,0,1,1,7,0,1,1,2,2,1,63,6,3,18980.57421875
18768,238,11,160604,0,1,0,0,1,0,0,0,0,1,1,7,0,1,2,2,2,1,43,8,5,19555.04296875
18768,241,11,160604,0,1,0,0,1,0,0,0,0,1,1,7,0,1,1,2,2,1,57,6,3,39237.69921875
18712,13,11,160605,0,0,0,0,1,1,0,1,0,1,1,1,35,2,1,2,2,2,57,7,2,11943.318359375
18712,31,11,160605,0,0,0,0,1,0,0,1,0,0,1,7,38,2,1,2,2,1,66,4,1,11085.705078125
18712,42,11,160605,0,1,0,0,1,0,0,1,0,1,1,7,30,1,2,2,2,1,53,6,4,22105.123046875
18712,52,11,160605,0,1,0,0,1,0,0,1,0,1,1,7,35,2,1,2,2,1,40,6,6,65907.203125
18712,62,11,160605,0,1,0,0,0,0,0,1,0,1,1,7,33,2,1,2,2,2,62,4,2,8784.4404296875
18712,3,11,160605,0,1,0,0,0,0,0,1,0,1,1,7,29,2,1,2,2,2,69,4,1,14951.3271484375
18738,57,11,160605,0,0,0,0,1,1,0,1,0,0,1,7,30,2,1,2,2,1,74,6,6,15423.552734375
18738,58,11,160605,0,0,0,1,1,0,0,1,0,1,1,7,25,2,2,2,2,1,54,8,3,25019.07421875
18738,59,11,160605,0,0,0,0,1,1,0,1,0,1,5,7,30,2,2,2,2,1,48,5,4,16669.2890625
18738,60,11,160605,0,0,0,0,1,1,0,1,0,1,1,7,30,1,1,2,2,1,43,5,9,21533.986328125
18738,198,11,160605,0,0,0,0,1,1,0,1,0,1,1,7,35,2,1,2,2,1,34,3,4,10902.998046875
18738,202,11,160605,0,0,0,0,1,1,0,1,0,0,1,7,35,1,2,2,2,1,36,6,6,16641.78125
18738,203,11,160605,0,0,0,0,1,1,0,1,0,0,1,7,36,2,1,2,2,1,27,4,6,11419.224609375
18761,13,11,160605,0,0,0,0,1,1,0,1,0,1,1,7,11,1,1,2,2,1,46,7,7,13423.0390625
18761,14,11,160605,0,0,0,0,1,0,0,1,0,0,1,7,55,2,2,2,2,1,56,3,2,12340.7646484375
18761,15,11,160605,0,1,0,0,1,1,0,1,0,1,1,7,59,2,1,2,1,1,36,5,6,10832.6357421875
18761,16,11,160605,0,0,0,0,1,1,0,1,0,0,1,7,30,1,1,2,2,1,83,8,2,9121.666015625
18764,33,11,160605,0,0,0,0,1,1,0,1,0,1,1,7,60,2,1,2,2,2,60,5,3,26071.45703125
18764,92,11,160605,0,1,0,0,1,0,0,0,0,1,1,7,0,1,1,2,1,1,63,6,6,59461.0390625
18764,94,11,160605,0,1,0,0,0,0,0,1,0,1,1,7,52,2,2,2,2,1,60,6,1,6437.2705078125
18764,34,11,160605,0,1,0,0,1,0,0,1,0,1,1,7,60,1,1,2,2,1,75,6,11,27583.21484375
18764,35,11,160605,0,0,0,0,1,0,0,0,0,1,1,7,0,2,2,2,2,1,59,5,6,27511.947265625
18764,36,11,160605,0,0,0,0,1,0,0,0,0,0,5,7,0,2,2,2,2,1,68,3,2,5634.5048828125
18764,96,11,160605,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,1,43,6,7,29492.041015625
18761,140,11,160605,0,1,0,0,1,0,0,1,0,1,5,7,31,1,1,2,2,1,55,4,2,22275.10546875
18761,142,11,160605,0,0,0,0,1,1,0,1,0,1,5,7,35,1,2,2,2,1,47,4,7,32772.8203125
18761,143,11,160605,0,0,0,0,1,0,0,1,0,0,5,7,36,2,1,2,2,1,75,4,4,9816.0986328125
18693,117,11,160606,0,1,0,1,1,0,0,1,0,1,1,7,40,2,1,2,1,2,39,6,6,40421.609375
18672,46,11,160606,0,1,0,0,0,0,0,1,0,1,1,7,24,2,1,2,1,1,27,5,6,31187.26953125
18672,62,11,160606,0,1,0,1,1,0,0,1,0,1,1,7,10,2,2,2,2,1,64,5,1,17785.443359375
18693,3,11,160606,0,1,0,1,0,0,0,1,0,1,1,7,7,2,1,2,2,2,55,6,1,20319.009765625
18693,8,11,160606,0,0,0,0,1,1,0,1,0,1,1,7,9,1,1,2,2,1,49,5,5,40668.1484375
18693,13,11,160606,0,1,0,0,0,0,0,1,0,1,1,7,33,1,1,2,1,1,45,5,4,26132.11328125
18672,13,11,160606,0,0,0,0,1,0,0,1,0,1,1,7,9,1,1,2,2,1,82,3,2,10074.4521484375
18672,78,11,160606,0,0,0,0,0,1,0,1,0,1,1,7,9,2,1,2,2,1,46,6,13,91991.1015625
18672,95,11,160606,0,1,0,0,0,0,0,1,0,1,1,7,13,2,1,2,2,2,53,7,4,39050.1484375
18694,18,11,160701,0,1,0,1,0,0,0,1,0,1,1,7,110,2,1,2,1,2,44,8,5,45361
18694,37,11,160701,0,1,0,0,1,0,0,1,0,1,1,1,66,2,1,2,1,1,64,9,11,36718.78125
18677,16,11,160701,0,0,0,0,1,0,0,1,0,1,1,7,0,2,1,2,1,1,54,6,6,29396.197265625
18677,30,11,160701,0,0,0,0,1,1,0,1,0,1,1,7,23,2,2,2,1,2,45,7,11,108511.7265625
18677,43,11,160701,0,1,0,0,0,0,0,1,0,1,1,1,14,1,1,2,1,1,47,10,2,87198.421875
18677,70,11,160701,0,0,0,0,1,0,0,1,0,1,1,7,72,2,1,2,1,2,44,9,5,42508.5234375
18677,96,11,160701,0,1,0,0,1,0,0,1,0,1,1,7,18,2,2,2,1,2,79,5,4,15970.0234375
18677,110,11,160701,0,1,0,0,0,0,0,1,0,1,1,7,47,2,2,2,2,2,45,6,7,41674.11328125
18694,76,11,160701,0,1,0,0,1,0,0,1,0,1,1,1,132,2,1,2,1,1,51,8,5,100147.3203125
18713,71,11,160701,0,0,0,0,0,1,0,0,0,0,5,7,0,2,2,2,2,1,57,5,4,4239.1572265625
18713,72,11,160701,0,0,0,0,1,1,0,0,0,1,5,7,0,2,2,2,2,1,42,8,5,24895.76171875
18713,225,11,160701,0,0,0,0,0,1,0,0,0,0,5,7,0,2,2,2,2,1,37,4,6,9522.3955078125
18713,223,11,160701,0,0,0,0,0,1,0,0,0,1,1,7,0,1,2,2,2,1,39,5,7,9833.89453125
18713,220,11,160701,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,69,1,2,5541.4677734375
18713,221,11,160701,0,1,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,39,5,1,4938.98095703125
18724,160,11,160702,0,0,0,0,1,0,0,0,0,0,5,7,0,2,2,2,2,1,39,3,4,8935.263671875
18724,157,11,160702,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,33,4,5,21370.21484375
18724,158,11,160702,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,2,75,4,4,14176.791015625
18724,128,11,160702,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,32,5,6,11327.0078125
18724,134,11,160702,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,1,33,5,5,7167.48291015625
18724,135,11,160702,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,39,4,9,10423.732421875
18724,133,11,160702,0,0,0,0,1,0,0,0,0,0,5,7,0,2,2,2,2,2,80,2,2,4101.6474609375
18657,1,11,160703,0,1,0,0,1,0,0,1,0,1,1,7,10,2,1,2,2,1,61,4,4,30951.564453125
18657,32,11,160703,0,1,0,0,1,0,0,1,0,1,1,7,65,2,1,2,1,1,63,4,3,10595.6396484375
18657,47,11,160703,0,1,0,0,0,0,0,1,0,1,1,7,46,2,2,2,2,1,69,7,7,36333.07421875
18657,62,11,160703,0,1,0,0,1,0,0,1,0,1,1,7,31,1,1,2,1,1,35,5,6,21873.00390625
18657,78,11,160703,0,1,0,0,0,0,0,1,0,1,1,7,19,2,1,2,1,1,32,7,3,26233.484375
18657,93,11,160703,0,1,0,0,0,0,0,1,0,1,1,7,54,2,1,2,1,1,50,10,2,87620.2109375
18780,36,11,160703,0,0,0,0,1,0,0,1,0,0,5,7,8,1,1,2,2,1,29,4,6,8310.900390625
18780,17,11,160703,0,0,0,0,1,1,0,1,0,0,1,7,13,2,2,2,2,1,29,4,5,7873.53515625
18780,31,11,160703,0,1,0,0,1,0,0,1,0,0,1,7,12,2,2,2,1,1,40,5,4,10755.1865234375
18780,32,11,160703,0,0,0,0,1,0,0,1,0,0,1,7,0,2,2,2,2,2,69,1,1,2460.32592773438
18780,34,11,160703,0,0,0,0,1,0,0,0,0,0,1,7,0,2,2,2,2,2,84,1,1,2705.55615234375
18780,35,11,160703,0,1,0,0,1,0,0,1,0,0,1,7,8,2,1,2,2,1,62,5,8,8209.08984375
18780,20,11,160703,0,0,0,0,1,0,0,1,0,1,1,7,9,2,2,2,2,1,36,6,8,10527.677734375
18780,15,11,160703,0,0,0,0,1,1,0,1,0,0,1,7,7,2,1,2,2,1,53,5,6,10774.84765625
18776,90,11,160704,0,0,0,0,1,0,0,1,0,1,1,7,0,1,1,2,2,1,39,10,4,11053.2685546875
18776,121,11,160704,0,1,0,0,1,0,0,1,0,1,1,8,0,2,1,2,1,1,45,6,7,24307.39453125
18776,9,11,160704,0,0,0,0,1,1,0,1,0,0,1,7,0,2,2,2,2,1,49,6,9,48879.29296875
18776,57,11,160704,0,0,0,0,1,1,0,1,0,1,1,7,0,2,2,2,2,2,47,7,15,46702.0703125
18776,25,11,160704,0,0,0,0,1,1,0,1,0,1,1,7,0,1,1,2,1,1,47,6,4,38209.3125
18776,107,11,160704,0,0,0,0,1,1,0,1,0,0,1,7,0,1,1,2,2,1,75,5,3,8787.1474609375
18776,153,11,160704,0,0,0,0,1,1,0,1,0,1,1,7,0,2,2,2,2,1,28,6,4,10395.626953125
18776,167,11,160704,0,0,0,0,1,1,0,1,0,1,1,7,0,1,1,2,1,1,43,6,4,10443.0400390625
18722,13,11,160704,0,0,0,0,1,0,0,0,0,0,5,7,0,2,2,2,2,1,38,5,13,49806.9375
18722,16,11,160704,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,50,5,5,17829.8203125
18722,62,11,160704,0,0,0,0,1,0,0,0,0,0,5,7,0,2,2,2,2,1,31,5,4,12067.138671875
18722,48,11,160704,0,0,0,0,1,1,0,0,0,1,1,7,0,2,2,2,2,2,51,6,9,24842.984375
18722,46,11,160704,0,0,0,0,1,1,0,0,0,0,5,7,0,2,2,2,2,1,36,4,7,2135.87524414063
18722,63,11,160704,0,0,0,0,1,1,0,0,0,0,5,7,0,1,2,2,2,1,58,5,2,29162.96484375
18722,64,11,160704,0,0,0,0,1,0,0,0,0,1,5,7,0,1,2,2,2,1,51,6,10,17317.94140625
18722,65,11,160704,0,0,0,0,1,0,0,0,0,0,5,7,0,1,2,2,2,1,20,6,4,25821.3515625
18718,44,11,160706,0,0,0,0,1,1,0,1,0,0,1,7,0,1,2,2,2,2,31,4,7,13302.3896484375
18718,11,11,160706,0,0,0,0,1,0,0,1,0,0,1,7,0,2,2,2,2,2,68,1,1,5276.30712890625
18718,82,11,160706,0,0,0,0,1,0,0,1,0,0,1,7,0,2,1,2,2,2,71,3,2,9619.830078125
18718,92,11,160706,0,0,0,0,1,1,0,1,0,0,1,9,0,2,1,2,2,2,50,5,5,16840.93359375
18718,1,11,160706,0,0,0,0,1,1,0,1,0,1,1,9,0,1,1,2,2,1,42,6,8,47347.12890625
18718,34,11,160706,0,0,0,1,1,1,0,1,0,1,1,7,0,2,1,2,1,1,62,7,12,43416.4609375
18718,54,11,160706,0,1,0,0,1,0,0,1,0,1,1,7,0,2,2,2,1,1,43,6,4,55216.734375
18731,10,11,160706,0,0,0,0,0,0,0,0,0,0,1,7,0,1,2,2,2,1,79,1,1,11824.9267578125
18731,11,11,160706,0,0,0,0,1,0,0,0,0,1,1,7,0,2,2,2,2,1,43,5,7,27448.19921875
18731,202,11,160706,1,0,0,0,1,0,0,1,0,1,1,7,0,2,1,2,1,1,33,9,5,30140.8359375
18731,203,11,160706,0,1,0,0,1,0,0,1,0,1,1,1,0,2,1,2,1,1,38,7,6,109308.0546875
18731,206,11,160706,0,1,0,0,1,0,0,1,0,0,1,8,0,1,1,2,2,1,31,4,5,24228.482421875
18731,208,11,160706,0,1,0,0,1,0,0,1,0,1,1,7,0,2,2,2,1,1,74,4,1,40449.53125
18757,157,11,160706,0,0,0,0,1,1,0,0,0,1,5,9,0,2,2,2,2,1,38,6,8,9973.28125
18757,158,11,160706,0,0,0,0,1,0,0,0,0,1,5,7,0,2,2,2,2,1,25,9,4,41855.46484375
18757,159,11,160706,0,0,0,0,1,0,0,0,0,0,1,9,0,2,2,2,2,1,34,5,8,25732.46484375
18757,160,11,160706,0,0,0,0,1,1,0,0,0,0,5,7,0,1,2,2,2,1,30,6,7,14204.3544921875
18757,189,11,160706,0,0,0,0,1,1,0,0,0,0,5,9,0,2,2,2,2,1,51,5,3,8813.7939453125
18757,190,11,160706,0,0,0,0,1,0,0,0,0,1,1,9,0,2,2,2,2,1,44,5,4,13793.2021484375
18757,191,11,160706,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,1,47,6,9,18193.2109375
18757,192,11,160706,0,0,0,0,1,0,0,0,0,0,5,9,0,2,2,2,2,1,56,5,7,29660.634765625
18688,96,11,160801,0,0,0,0,1,1,0,1,0,1,1,7,8,2,1,2,2,1,54,3,2,6517.5947265625
18688,15,11,160801,0,0,0,0,1,0,0,1,0,1,1,7,60,2,1,2,2,2,34,5,3,21222.693359375
18688,112,11,160801,0,0,0,0,1,1,0,1,0,1,1,7,8,2,1,2,2,1,50,3,2,17858.4375
18688,47,11,160801,0,0,0,0,0,0,0,1,0,1,1,7,7,1,2,2,2,1,70,5,1,23734.62890625
18688,128,11,160801,0,0,0,0,1,1,0,1,0,1,1,7,27,2,1,2,1,1,66,6,4,28429.98828125
18688,144,11,160801,0,1,0,0,1,0,0,1,0,0,1,7,7,2,1,2,2,1,76,3,3,26415.607421875
18696,6,11,160801,0,1,0,0,0,1,0,1,0,1,1,7,15,1,1,2,2,2,67,3,2,2963.57421875
18696,66,11,160801,0,0,0,0,1,0,0,1,0,1,1,7,66,2,1,2,2,2,60,5,4,7244.5
18747,33,11,160802,0,0,0,0,1,1,0,1,0,0,1,7,44,2,2,2,2,1,31,4,5,29110.26171875
18747,49,11,160802,0,0,0,0,1,1,0,1,0,0,1,7,0,1,2,2,2,1,84,3,2,12849.6103515625
18747,55,11,160802,0,0,0,0,1,1,0,1,0,0,1,7,21,2,2,2,2,1,78,4,2,42628.734375
18747,5,11,160802,0,1,0,0,1,1,0,1,0,0,1,7,31,1,1,2,1,2,53,5,3,20445.728515625
18747,11,11,160802,0,1,0,0,1,1,0,1,0,1,1,7,65,2,1,2,1,1,49,8,3,18199.158203125
18747,22,11,160802,0,0,0,0,1,1,0,1,0,1,1,7,23,1,2,2,2,1,41,6,5,59341.34375
18747,27,11,160802,0,0,0,0,1,1,0,1,0,0,5,7,20,2,2,2,2,1,76,5,2,19448.181640625
18747,38,11,160802,0,1,0,0,0,0,0,1,0,1,1,7,56,2,1,2,1,1,43,10,5,46791.96484375
18752,81,11,160803,0,0,0,0,1,1,0,0,0,1,1,7,0,2,2,2,2,1,33,6,4,22085.205078125
18752,83,11,160803,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,2,75,4,2,8422.8896484375
18752,84,11,160803,0,0,0,0,1,1,0,0,0,1,1,7,0,2,2,2,2,1,30,4,4,9702.32421875
18752,109,11,160803,0,0,0,0,1,1,0,0,0,1,1,7,0,2,2,2,2,2,78,1,1,5706.82666015625
18752,110,11,160803,0,0,0,0,1,1,0,0,0,1,1,7,0,2,1,2,2,1,46,6,4,19829.158203125
18752,111,11,160803,0,0,0,0,1,1,0,0,0,1,1,7,0,2,2,2,2,2,55,5,3,18848.328125
18752,114,11,160803,0,0,0,0,1,1,0,0,0,0,1,7,0,2,1,2,2,1,38,5,4,20613.13671875
18752,116,11,160803,0,0,0,0,1,1,0,0,0,0,1,7,0,2,2,2,2,1,61,3,3,6808.9619140625
